id,Attr47,Attr57,Attr23,Attr43,Attr29,Attr41,Attr34,Attr55,Attr32,Attr45,Attr58,Attr52,Attr61,Attr44,Attr59,Attr5,Attr12,Attr60,Attr15,Attr28,Attr53,Attr64,Attr1,Attr2,Attr3,Attr6,Attr9,Attr11,Attr22,Attr24,Attr25,Attr35,Attr36,Attr38,Attr48,Attr51,Attr8,Attr16,Attr50,Attr4,Attr33,Attr40,Attr46,Attr13,Attr19,Attr62,class
1799,29.971,0.22241,0.046202,90.477,5.0838,0.10321,2.1916,-462.06,112.45,0.60132,0.94191,0.3081,5.8463,62.432,0.51046,-34.622,0.20557,13.015,1234.5,-0.006933,0.59552,2.8668,0.072794,0.67271,-0.00381,-0.012991,1.5756,0.11822,0.11174,0.078432,0.32123,0.10126,1.5756,0.49436,0.006223,0.45422,0.48653,0.29566,0.66955,0.99161,3.2457,0.13179,0.7251,0.12624,0.059264,105.23,0
1800,32.603,0.0,0.0,82.017,4.5093,0.45561,4.3974,5371.3,82.006,0.0,0.97829,0.22467,7.2848,50.104,0.0,-30.396,0.10029,11.438,3683.6,0.87623,1.8349,15.433,0.0,0.65183,0.16626,0.0,2.9283,0.072657,0.047689,0.15402,0.34817,0.062016,2.9283,0.34817,0.047689,0.64399,0.53415,0.099088,1.243,1.2582,4.4509,0.23641,0.86061,0.022056,0.022056,80.269,0
1801,43.992,0.1868,0.044786,81.46,3.7936,0.058874,6.452,1669.3,48.292,0.39514,0.94314,0.13231,9.1043,40.091,0.081965,-4.4566,0.45867,8.8229,666.83,0.65673,1.5214,6.3454,0.11617,0.37808,0.26847,0.079478,2.594,0.15759,0.15514,0.14803,0.19726,0.15465,2.594,0.6729,0.096228,0.32274,1.645,0.54736,1.5637,1.8318,7.5583,0.03806,0.92088,0.079779,0.057067,45.412,0
1802,27.493,0.808,0.1668,81.795,3.199,0.027553,5.206,411.24,70.112,2.677,0.83413,0.19209,6.1809,59.053,0.0,14.164,1.0497,16.049,309.65,0.85256,1.8526,8.9741,0.45657,0.43493,0.26005,0.0,2.7373,0.47014,0.47006,0.45657,0.56507,0.473,2.7373,0.56507,0.41395,0.43493,1.2992,1.1788,1.5979,1.5979,5.206,0.18754,1.2058,0.1873,0.1668,57.996,0
1803,61.339,0.74465,0.023273,70.841,3.1552,0.29899,3.3747,-4.215,108.16,0.20837,0.66483,0.29632,12.137,30.074,0.0,-63.123,0.11817,8.9533,1589.3,-0.021073,0.97893,31.322,0.10199,0.86304,-0.002948,0.0,4.3822,0.10199,0.0,0.10199,0.10199,0.002243,4.3822,0.13696,-0.096216,0.86304,0.1587,0.22966,0.99658,0.99658,3.3747,0.011075,0.42945,0.045229,0.023273,71.883,0
1804,62.124,0.24354,0.10478,107.36,4.171,0.047647,4.1545,3617.4,82.322,0.70325,0.87222,0.22554,6.889,52.983,0.0,-18.36,0.66197,6.7118,541.29,0.54476,1.4985,3.4832,0.16348,0.32875,0.24402,-0.004904,1.5602,0.22052,0.21223,0.31976,0.15858,0.19444,1.5602,0.67125,0.19446,0.30804,2.0418,0.67431,1.6793,1.7922,4.4338,0.30228,1.0375,0.14208,0.1307,72.063,0
1805,61.151,0.16128,0.081576,92.636,3.6505,0.027467,5.1938,847.71,56.112,0.55303,0.89874,0.15373,9.4084,38.795,0.06755,-9.7834,0.75433,6.7792,301.37,0.31074,1.2278,2.4275,0.1208,0.25102,0.18956,0.23351,1.4808,0.162,0.15181,0.32909,0.3543,0.17703,1.4808,0.79957,-0.001023,0.20043,2.9837,1.2111,1.5536,1.9457,6.5049,0.07067,0.85593,0.20531,0.1021,49.404,0
1806,62.526,0.19504,0.026253,107.47,4.9096,0.20403,1.8445,2680.1,105.04,0.15965,0.96735,0.28778,7.6918,47.453,1.4976,-56.327,0.11939,6.0813,2473.0,0.06052,0.37687,2.7998,0.040079,0.7945,0.032999,-0.000142,1.5267,0.069598,0.062886,0.084253,0.19099,0.061178,1.5267,0.51325,-0.004031,0.42174,0.25865,0.1476,0.57235,1.0782,3.4748,0.012374,0.48299,0.076812,0.03298,100.83,0
1807,33.554,0.72347,-0.08853,103.28,3.217,-0.28975,2.3806,-719.11,152.45,-0.90731,1.0884,0.41767,5.3938,67.67,0.0,-88.51,-0.1997,10.249,-2136.5,-6.6168,-5.7361,46.876,-0.27367,1.3783,-0.43635,-0.17074,3.0912,-0.19586,-0.19676,-0.38332,-0.40861,-0.18986,3.0912,-0.37827,-0.23495,1.3704,-0.27445,-0.17084,0.6777,0.68159,2.3943,0.043293,0.46149,-0.076173,-0.08853,161.81,0
1808,26.726,0.25749,0.059931,29.224,3.6754,0.077361,2.9878,-429.82,52.764,0.91333,0.92217,0.14456,69.217,5.2732,0.73207,-47.609,0.6021,15.24,1048.6,-0.10707,0.51552,2.2149,0.11251,0.56306,-0.090751,-0.022773,1.8773,0.1959,0.19304,0.14956,0.41498,0.19498,1.8773,0.75681,0.14347,0.24319,0.776,0.34809,0.27073,0.62683,6.9176,0.00878,0.1203,0.10441,0.077998,47.284,0
1809,74.883,0.070292,0.030504,145.43,3.977,0.043192,0.2853,4305.1,68.96,0.15404,0.96526,0.18893,4.99,73.147,0.0,33.939,0.20892,5.0497,533.01,1.7998,2.772,6.3876,0.049146,0.29382,0.45396,0.19054,1.036,0.061383,0.083826,0.24023,0.69917,0.083826,1.6556,0.69917,-0.055993,0.29382,2.3796,0.68479,2.545,2.545,5.2929,0.36025,1.4591,0.12488,0.0381,66.564,0
1810,15.851,0.93151,0.058369,26.72,3.5598,0.15329,2.5035,-942.0,105.58,1.4041,0.94495,0.28926,31.609,11.548,1.683,-61.89,0.21036,24.056,1442.4,-0.40726,0.22093,3.5257,0.13117,0.85919,-0.25958,-0.025627,2.2472,0.22651,0.1003,0.13089,0.09121,0.09617,2.2472,0.37779,0.013778,0.62221,0.16389,0.25305,0.42207,0.58282,3.457,0.31842,0.43268,0.09675,0.058246,101.06,0
1811,128.28,-0.48774,-0.13027,327.38,5.1832,-0.24544,-0.16059,33617.0,203.88,-0.32328,1.1465,0.55858,2.0245,180.3,1.0787,-43.14,-0.19742,2.4816,-3332.8,0.85508,0.84397,3.1599,-0.10613,0.75645,0.22045,-0.12418,0.87219,-0.103,-0.12148,-0.12418,0.21759,-0.12148,0.97236,0.45231,-0.14163,0.52174,0.28764,-0.10952,0.98114,1.4225,1.7903,0.022038,0.79332,-0.10169,-0.12643,233.76,0
1812,90.295,-0.001879,-0.000941,228.44,4.9634,0.38308,0.72353,-17575.0,369.52,-0.003844,0.99748,1.0124,2.6248,139.06,0.65293,-240.16,0.002625,4.0836,5608.3,-0.2919,0.40916,0.8168,-0.000504,0.73199,-0.1912,0.0,0.53502,0.021501,0.017462,0.001407,0.26746,0.005403,0.53502,0.443,-0.028771,0.53618,0.36613,0.065082,0.47129,0.6434,0.98776,0.018885,0.39905,0.089043,0.00263,365.79,0
1814,33.974,0.2056,0.04759,95.785,4.86,0.14875,1.6438,-7656.2,138.87,0.54875,0.95319,0.38046,5.6915,64.131,0.85235,-71.053,0.13649,11.531,2129.8,-0.15975,0.43824,1.8934,0.059616,0.71004,-0.10569,-0.11893,1.2527,0.10831,0.098038,0.056973,-0.059312,0.085539,1.2527,0.5371,0.036959,0.44406,0.40836,0.17138,0.47655,0.76199,2.6284,0.021687,0.51734,0.09714,0.048382,129.39,0
1817,41.506,0.26267,0.065352,116.52,5.7363,0.15894,1.8531,110390.0,73.847,0.62305,0.94232,0.20232,4.6656,78.232,1.1069,17.688,0.31384,9.5338,2040.7,0.37009,0.60878,2.4469,0.087539,0.66674,0.2026,0.0,1.3395,0.099114,0.099026,0.15544,0.24427,0.10397,1.3395,0.70217,0.058222,0.24997,0.49984,0.17886,0.67879,1.8105,4.9426,0.099887,1.2484,0.089029,0.058567,68.115,0
1818,49.76,0.20562,0.052536,118.65,5.3033,0.12466,1.708,24265.0,194.71,0.59224,0.66732,0.53346,4.2308,86.272,0.0,-27.145,0.15135,11.273,908.89,0.36143,1.2021,4.705,0.082542,0.59856,0.12069,0.0,1.5712,0.083352,0.002214,0.14422,0.34424,0.01387,1.5712,0.40144,-0.15562,0.54537,0.67067,0.40159,1.1128,1.2213,1.8746,0.28481,0.96575,0.15299,0.052536,126.7,0
1819,24.57,-0.09355,-0.026201,106.74,4.8782,1.955,1.9858,5946.0,134.34,-0.42832,0.92924,0.36806,4.3243,84.407,0.40335,-1.3697,-0.078336,16.347,-9078.7,0.16823,0.81143,2.8971,-0.035517,0.62034,0.078712,-0.006738,1.3555,-0.035517,0.0,-0.004567,0.1149,0.004964,1.3555,0.5328,-0.010577,0.4534,0.61202,-0.040204,0.85777,1.1736,2.717,0.29933,0.99072,-0.018399,-0.026201,122.08,0
1820,59.094,0.11574,0.090831,131.87,4.7521,0.15396,0.91378,10536.0,88.708,0.64297,0.88568,0.24304,4.5452,80.305,0.72675,68.371,0.5449,7.0788,1820.8,0.26956,0.65222,0.83108,0.052211,0.54888,0.18644,0.0,0.57482,0.078253,0.075234,0.10201,0.088361,0.07326,0.57482,0.77896,0.031629,0.1219,0.82188,0.20046,0.56176,2.5295,4.1146,0.82586,1.8634,0.19141,0.11555,77.402,0
1821,48.669,0.14289,0.082238,125.13,5.3453,0.083593,2.5941,28050.0,90.286,0.63706,0.92222,0.24736,4.6788,78.012,0.025841,-4.1947,0.36361,7.7465,933.21,0.20397,0.97697,1.6975,0.086683,0.39337,0.12665,0.0,1.054,0.098955,0.094785,0.16258,0.60437,0.033594,1.054,0.6223,0.03271,0.25242,1.5421,0.39112,0.96365,1.5018,4.0427,0.070211,0.96271,0.14597,0.087076,87.409,0
1822,61.052,-0.026626,-0.012925,133.98,4.7289,0.067833,0.32391,18470.0,87.532,-0.082618,0.93531,0.23981,4.7481,76.873,0.007367,46.588,-0.077251,6.392,4308.2,0.91139,1.5834,3.2618,-0.015951,0.28123,0.34483,0.1351,1.0692,-0.021384,0.091093,0.14433,0.59909,0.091093,1.284,0.60351,0.045883,0.27682,2.1303,0.084722,2.2105,2.2457,4.1699,0.60924,1.5482,0.019306,-0.017327,81.869,0
1823,81.214,0.013034,0.007421,134.1,3.5284,0.10506,6.4525,1019.5,56.568,0.033639,0.99115,0.15498,6.8124,53.579,0.0,-2.5467,0.057648,4.5329,1162.1,0.62198,1.622,2.8487,0.010264,0.21252,0.30197,-0.037455,1.3831,0.012931,0.012931,0.012252,-0.027191,0.011773,1.3831,0.78748,-0.041566,0.21252,3.7054,0.31408,2.4209,2.4209,6.4525,0.029908,0.9852,0.048261,0.008858,56.086,0
1824,56.147,0.17582,0.080734,101.44,4.685,0.020537,1.1377,23899.0,35.383,0.57718,0.90931,0.096938,7.2446,50.382,0.0,51.404,1.1312,7.1492,228.94,1.4241,2.4011,5.2292,0.14633,0.15977,0.49361,0.32151,1.0997,0.18073,0.18177,0.3981,0.83227,0.18177,1.8415,0.83227,0.10777,0.15977,5.2092,1.5943,4.0895,4.0895,10.316,0.9367,2.5026,0.14054,0.09971,32.174,0
1825,50.463,0.4862,0.43797,178.65,3.9191,0.000711,38.664,5755.0,9.4404,6.7721,0.46314,0.025864,2.3542,155.04,0.0,467.52,44.955,15.463,7.652,2.3625,3.3621,3.7323,0.47976,0.013253,0.69337,0.0,1.0954,0.59639,0.58494,1.1288,0.98554,0.58301,1.0954,0.98675,0.54855,0.013253,74.455,47.7,53.318,53.318,38.664,12.864,47.973,0.5771,0.54388,4.416,0
1826,37.99,0.14891,0.029856,90.955,4.2077,0.11154,0.1603,2781.5,66.774,0.30187,0.95025,0.18294,6.6539,54.855,0.7106,-5.1703,0.22628,10.111,1410.3,0.34997,0.78396,3.91,0.057515,0.60935,0.17243,0.15668,1.0524,0.075779,0.097679,0.20499,0.38625,0.097679,1.9459,0.66071,0.01575,0.33489,0.63386,0.25881,0.83255,1.5149,5.4662,0.081435,0.94595,0.081867,0.039337,63.452,0
1827,33.261,0.22051,0.023933,79.24,4.3745,0.14892,0.15341,1650.4,75.599,0.27159,0.96707,0.20712,7.7537,47.074,0.14046,-25.692,0.15371,11.348,1736.5,0.21624,1.0225,9.4208,0.072657,0.65435,0.069681,0.23333,1.0341,0.093468,0.10039,0.29564,0.3295,0.10039,3.0442,0.37578,0.056315,0.60807,0.50355,0.21019,1.0358,1.1146,4.8281,0.030741,0.67463,0.045306,0.030788,73.109,0
1828,43.656,0.14144,0.076216,94.779,4.0511,0.054398,3.9229,3769.6,61.412,0.69015,0.90758,0.16825,6.7008,54.471,0.14849,61.048,0.61118,9.0552,589.03,0.72192,1.4993,2.7824,0.098444,0.30401,0.33513,0.0,1.2916,0.13016,0.12054,0.23273,0.64959,0.099052,1.2916,0.79934,0.054799,0.20066,2.2894,0.61966,1.7624,2.6701,5.9434,0.99863,1.9593,0.14585,0.094946,56.703,0
1829,58.877,0.041418,0.01344,99.206,3.9978,0.52697,1.9439,-84.223,144.14,0.10005,0.83621,0.39491,7.2743,50.176,0.069284,-63.605,0.040867,7.4444,3857.2,-0.014809,0.75395,2.3235,0.017851,0.569,-0.008466,0.0,1.3282,0.019186,0.0,0.025385,0.38607,0.002104,1.3282,0.46086,-0.035992,0.43681,0.75746,0.094628,0.7528,0.98062,2.5322,0.15414,0.57215,0.040537,0.01344,120.04,0
1830,66.65,0.13715,0.057183,101.71,3.8649,0.053924,4.8301,2119.8,52.047,0.33844,0.9292,0.14259,9.1158,40.041,0.067046,-2.228,0.54441,5.9185,624.21,0.58579,1.3874,3.3275,0.093973,0.31482,0.2893,0.0,1.6434,0.13373,0.12856,0.16631,0.66398,0.12277,1.6434,0.73112,0.062521,0.21683,2.1765,0.58474,1.6077,2.3342,7.0129,0.22224,1.0537,0.11202,0.07183,48.159,0
1831,39.064,0.46131,0.44365,120.92,4.5885,0.010585,2.9657,20860.0,72.68,4.6007,0.90104,0.19912,4.2581,85.72,0.0,211.38,3.0556,10.37,114.21,1.7656,2.7656,2.8757,0.38878,0.15723,0.53804,0.63242,1.1098,0.48043,0.46629,0.78703,0.84277,0.46629,1.2776,0.84277,0.44423,0.15723,5.3603,3.1959,4.4221,4.4221,5.022,2.5757,3.8846,0.5734,0.54823,65.487,0
1832,107.33,0.66709,0.036329,122.87,3.99,0.13214,1.7241,160.03,167.76,0.16163,0.80746,0.45961,8.9402,40.827,1.6604,-119.82,0.10341,4.449,1092.2,0.058933,0.39368,7.229,0.072979,0.8906,0.016377,-0.25658,2.0089,0.072979,0.0,0.072979,0.10428,0.009211,2.0089,0.29104,-0.22466,0.70573,0.12284,0.3342,0.81081,1.0232,2.1758,0.06501,0.3834,0.14816,0.036329,128.23,0
1833,73.981,0.077597,0.027183,108.64,4.4901,0.16183,1.7341,1063.4,112.27,0.1416,0.97316,0.30759,9.4621,38.575,0.71565,-68.808,0.095248,5.2092,2083.7,0.053705,0.60996,1.7412,0.030322,0.60924,0.034405,0.0,1.1155,0.082603,0.049721,0.041834,0.38558,0.05899,1.1155,0.67041,-0.026047,0.32496,0.64139,0.17517,0.58986,1.1059,3.2511,0.084136,0.44691,0.095672,0.027748,106.33,0
1834,19.381,0.75115,0.053194,95.756,4.1169,0.14253,1.9596,-1598.7,128.35,1.0436,0.94818,0.35165,4.731,77.151,1.5018,-48.895,0.15758,19.618,1682.5,-0.23487,0.24284,3.4292,0.094871,0.8737,-0.12215,0.010734,1.7835,0.11086,0.10966,0.16905,0.11102,0.071352,1.7835,0.31598,0.014996,0.60206,0.14456,0.21694,0.54928,0.79711,2.8438,0.019966,0.64611,0.10627,0.053194,123.22,0
1836,92.327,0.60073,0.11587,96.051,4.5915,18.998,0.82358,-13067.0,371.53,0.83021,0.62847,1.0179,8.0915,45.109,0.47454,-280.72,0.20631,7.165,2089.2,-0.48949,0.32691,1.6949,0.13429,0.77646,-0.33472,0.0,1.159,0.20432,0.0,0.13429,0.22226,0.012733,1.159,0.32962,-0.001362,0.6509,0.2879,0.17471,0.40721,0.48576,0.98244,0.017198,0.23725,0.11705,0.11587,204.99,0
1837,58.822,0.15004,0.045313,110.11,4.3248,0.125,3.8585,6275.9,67.086,0.29749,0.94453,0.1838,6.6956,54.513,0.22854,-2.9663,0.32453,6.5652,1239.9,0.77105,1.433,4.7449,0.082844,0.44784,0.29709,0.0,1.8282,0.10863,0.090661,0.19332,0.54979,0.10025,1.8282,0.67835,0.0619,0.3176,1.2329,0.29437,1.3726,1.9354,5.4408,0.19889,1.0586,0.072108,0.056377,63.407,0
1838,54.549,0.075619,0.054255,170.73,4.9951,0.094415,0.25513,27407.0,107.79,0.38692,0.93826,0.29532,3.0531,119.55,0.020965,25.492,0.24896,7.1315,1108.7,0.61088,1.5349,2.1393,0.052671,0.2836,0.27721,0.11587,1.0658,0.066968,0.072355,0.14767,0.69652,0.072355,1.0036,0.71112,0.045958,0.269,2.456,0.32922,1.926,2.0306,3.3862,0.34243,1.5245,0.096173,0.068982,101.14,0
1839,32.39,0.57408,0.091892,65.373,3.6231,0.026363,8.2896,1589.0,43.635,1.1842,0.88544,0.11955,9.8517,37.049,0.005927,6.3365,1.0968,12.887,312.54,1.6587,2.642,16.505,0.34603,0.39724,0.37842,0.0,3.7657,0.47035,0.47011,0.53103,0.41057,0.47249,3.7657,0.60633,0.43796,0.39367,1.5174,1.1679,1.9436,1.9613,8.3648,0.24803,1.219,0.1232,0.11466,38.157,0
1840,52.723,0.23386,0.041295,82.799,3.3854,0.085536,4.8655,279.67,75.018,0.30365,0.94655,0.20553,11.007,33.162,0.0,-36.357,0.27964,7.3533,995.92,0.31805,1.318,7.4643,0.11158,0.52286,0.11513,0.0,2.7021,0.1861,0.15834,0.2522,0.31658,0.15812,2.7021,0.47714,0.11293,0.52286,0.91255,0.3665,1.2202,1.2202,4.8655,0.047881,0.5174,0.070918,0.05411,70.628,0
1841,77.506,0.2165,0.046596,126.9,4.9733,0.11139,2.3878,8692.7,117.65,0.23187,0.94627,0.32234,6.8166,53.546,0.38877,-63.798,0.18169,4.9761,1204.3,0.22618,0.86099,4.0004,0.076191,0.64807,0.092449,0.0,1.6351,0.10766,0.088157,0.13245,0.34529,0.087685,1.6351,0.48875,-0.017627,0.4988,0.54304,0.30307,0.91233,1.1853,3.1024,0.045663,0.52657,0.12012,0.055424,111.34,0
1842,61.974,0.406,0.11271,136.9,3.9327,0.058069,3.1736,2628.0,112.7,0.77038,0.8601,0.30878,4.3714,83.498,0.0,8.8902,0.53181,6.8348,611.7,1.4698,2.4217,8.7232,0.20525,0.49445,0.30683,0.0,1.821,0.25849,0.24647,0.43603,0.49971,0.25184,1.821,0.50555,0.20911,0.48453,1.0224,0.59669,1.6005,1.6333,3.2386,0.22361,1.0834,0.16202,0.1415,97.118,0
1844,67.378,0.16604,0.086177,106.72,4.9435,0.060946,2.7999,-776.74,128.19,0.52356,0.89527,0.3512,7.8256,46.642,0.0,-75.387,0.34219,6.0754,676.56,-0.013933,0.97608,1.8806,0.1029,0.38026,-0.008846,0.0,1.1941,0.14135,0.13078,0.22334,0.39196,0.12936,1.1941,0.61974,0.053581,0.37392,1.6298,0.5395,0.96006,0.97634,2.8474,0.042646,0.45072,0.17181,0.10716,114.3,0
1845,62.481,0.3763,0.16186,96.02,4.6198,0.017319,1.7674,17671.0,41.214,1.1399,0.8295,0.11292,8.2593,44.193,0.0,36.119,1.7281,7.0426,196.34,1.0638,2.0419,4.7471,0.30633,0.17726,0.42408,0.72506,1.2055,0.30633,0.31329,0.72506,0.81404,0.31329,1.9399,0.81404,0.29009,0.17726,4.5924,1.859,3.3925,3.3925,8.8562,0.5838,1.8765,0.17412,0.16186,34.187,0
1846,79.144,0.30702,0.19921,200.05,5.4508,0.30778,3.4772,153080.0,100.96,1.2655,0.73464,0.27659,2.5597,142.59,0.001821,157.2,0.99211,6.3528,343.54,2.4231,3.3815,5.2116,0.23228,0.24344,0.54214,0.0,1.166,0.23228,0.0,0.40644,0.37192,0.001993,1.166,0.75794,-0.026365,0.23413,3.1078,1.0625,3.1888,3.3156,3.6155,0.58598,2.5316,0.22182,0.19921,73.289,0
1847,46.671,0.56883,0.27147,173.61,3.7834,0.02227,3.3327,2344.3,109.52,2.9189,0.72824,0.30006,2.6133,139.67,0.0,92.963,1.2452,10.752,244.12,1.2859,2.2859,4.7897,0.39033,0.3138,0.38601,0.0,1.4378,0.3913,0.39127,0.65868,0.42327,0.39205,1.4378,0.6862,0.31285,0.3138,2.1867,1.4952,2.2301,2.2301,3.3327,0.050637,1.804,0.32631,0.27177,79.659,0
1848,41.941,0.1857,0.021853,89.274,4.0918,0.11395,0.099025,-634.93,108.76,0.19765,0.9622,0.29798,7.4614,48.919,0.58143,-59.032,0.10334,9.0445,1337.3,-0.11357,0.5431,4.6151,0.045642,0.74175,-0.051398,0.079124,1.0393,0.061885,0.073451,0.10962,0.24579,0.073451,2.166,0.38869,-0.06711,0.59884,0.33136,0.27293,0.73804,0.91417,3.3559,0.06111,0.52855,0.096929,0.02963,104.65,0
1849,53.674,0.14737,0.057869,99.259,3.6683,0.03418,6.5323,1534.0,55.876,0.42394,0.94276,0.15309,7.3834,49.435,0.0,14.156,0.40723,7.3259,444.81,0.81293,1.8129,4.6168,0.10821,0.26572,0.32926,0.0,1.8699,0.15129,0.1493,0.29854,0.13433,0.13414,1.8699,0.73428,0.039468,0.26572,2.7634,0.82058,2.2391,2.2391,6.5323,0.32541,1.2785,0.11661,0.057869,51.868,0
1850,29.176,0.034007,0.006793,107.8,4.3198,0.13949,0.04665,3728.7,99.165,0.08375,1.0147,0.27168,4.6677,78.197,0.0,-0.061398,0.037694,12.33,1609.7,0.64791,1.4356,7.1871,0.013452,0.54592,0.17853,0.085615,0.98556,0.020578,0.025467,0.10587,0.39556,0.025467,2.0422,0.39556,-0.07774,0.54592,0.72458,0.22674,1.327,1.327,3.6808,0.25564,1.0328,0.062505,0.010391,100.62,0
1852,98.25,0.23672,0.02007,109.07,4.0068,0.28831,1.9586,-596.0,148.31,0.079323,0.96592,0.40634,21.829,16.721,1.1508,-121.22,0.090684,3.9523,3218.3,-0.15349,0.39274,4.6322,0.035542,0.84986,-0.058679,0.0,1.7709,0.091858,0.063208,0.2426,0.14207,0.10633,1.7709,0.32293,0.028158,0.67638,0.17667,0.11342,0.72683,0.91325,2.461,0.13086,0.2508,0.054428,0.034636,139.41,0
1853,109.31,0.067506,-0.017907,126.92,4.0139,2.3456,1.1954,1241.7,120.38,-0.058828,1.0177,0.32982,23.078,15.816,-1.8067,-85.095,-0.053415,3.2852,49046.0,0.39213,-1.4782,5.5725,-0.030607,1.4534,0.12027,-0.42763,1.7092,-0.016703,-0.020769,-0.030607,-0.45824,-0.028118,1.7092,0.36573,-0.062192,0.57301,-0.31196,0.007442,0.47701,1.2099,3.032,0.17267,0.30192,0.006328,-0.017907,122.36,0
1854,20.885,0.070215,0.053099,116.26,5.0256,0.045864,6.5197,35812.0,50.393,0.99479,0.93371,0.13806,3.7716,96.776,0.0,98.914,0.52072,18.735,461.7,0.65038,1.6198,2.1419,0.059044,0.1591,0.33764,0.0,1.112,0.075839,0.064426,0.22677,0.46377,0.074654,1.112,0.8409,0.013218,0.14321,5.2852,0.79056,3.0223,3.3576,7.2431,0.88452,2.9432,0.11312,0.067065,47.01,0
1855,19.271,0.17355,0.044682,56.377,4.0109,0.095626,4.6713,1290.5,52.514,0.88567,0.95556,0.14388,9.6146,37.963,0.26053,-9.1375,0.325,19.821,1045.1,0.2183,0.9665,3.7539,0.096709,0.44274,0.12587,0.066521,2.1644,0.10774,0.096417,0.096709,0.5475,0.09617,2.1644,0.70244,0.038502,0.29756,1.2586,0.34924,0.95637,1.423,6.9505,0.29951,1.056,0.071441,0.044682,50.181,0
1856,42.965,0.84173,0.032678,97.929,3.1317,0.20734,4.0225,178.11,90.74,0.2878,0.9639,0.2486,6.4618,56.485,0.0,-28.782,0.1524,8.8071,2228.7,16.829,17.829,459.26,0.11728,0.86066,0.13152,-0.22164,3.5891,0.17031,0.12857,0.13116,-0.10435,0.12711,3.5891,0.13934,0.11878,0.86066,0.16189,0.16377,1.1528,1.1528,4.0225,0.033961,0.67932,0.039273,0.036544,87.526,0
1857,44.345,0.39242,0.30543,101.15,4.2435,0.025133,2.0734,4195.3,132.99,4.036,0.6285,0.36437,4.9641,73.527,0.094382,108.16,1.6654,13.214,275.04,0.43537,1.3116,1.6851,0.28313,0.27849,0.2395,0.0,0.92701,0.36535,0.35015,0.69824,0.66443,0.3496,0.92701,0.78961,0.33094,0.21039,2.5908,1.3271,1.6155,2.1384,2.7445,0.91733,1.8049,0.39868,0.37797,82.838,0
1858,43.835,0.28856,0.14819,152.49,4.5696,0.061103,1.5647,6617.7,131.11,1.2839,0.84489,0.3592,3.3072,110.37,0.5047,31.387,0.56815,8.6639,819.4,0.34577,0.88316,1.7197,0.1314,0.54463,0.17828,0.0,0.88669,0.22928,0.22842,0.18725,0.45402,0.034507,0.88669,0.68519,0.15973,0.30611,0.8361,0.44545,0.88939,1.5824,2.784,0.3722,1.2481,0.2736,0.19614,126.01,0
1859,36.742,0.33075,0.061901,53.245,4.2464,0.075876,0.36396,-0.34,65.861,0.65499,0.93884,0.18044,19.466,18.75,0.0,-37.215,0.3654,10.581,839.59,-3.6e-05,0.965,5.1563,0.17037,0.46625,-1.9e-05,0.34453,1.0651,0.17037,0.1697,0.34453,0.51509,0.1697,2.7585,0.51509,0.13737,0.46625,1.1048,0.43473,0.99996,0.99996,5.542,0.13885,0.44209,0.073647,0.061901,61.833,0
1860,142.58,0.12189,0.038466,122.78,3.9215,0.14057,3.5953,3006.7,98.093,0.15331,0.64568,0.26875,11.698,31.202,0.011408,-50.88,0.22284,3.9856,806.72,1.24,2.198,6.9648,0.07783,0.36147,0.36023,0.0,2.0233,0.084306,0.0,0.07783,0.63254,0.053924,2.0233,0.64582,-0.085716,0.34926,1.7665,0.45245,1.9628,2.0314,3.721,0.082663,0.5779,0.08083,0.038466,63.005,0
1861,24.087,0.22807,0.046757,84.182,3.5882,0.094683,4.099,454.1,83.352,0.75461,0.94036,0.22836,5.9287,61.565,0.0,-12.717,0.27976,16.139,1086.5,0.30147,1.2147,5.9249,0.10772,0.5277,0.11722,0.0,2.3037,0.14684,0.1467,0.13819,0.31742,0.14066,2.3037,0.4723,0.10762,0.49396,0.89501,0.33593,1.1582,1.2373,4.379,0.16167,0.94833,0.076949,0.059986,78.262,0
1862,16.952,0.39651,0.20286,51.042,4.1069,0.001782,15.822,7946.4,5.8121,5.4219,0.80558,0.015923,9.763,37.386,0.0,141.93,15.814,26.728,19.793,1.7481,2.6107,5.103,0.36793,0.023266,0.62132,0.36793,1.2413,0.36793,0.3681,0.36793,0.9279,0.3681,1.8388,0.9279,0.30698,0.023266,39.883,18.441,27.705,27.705,62.8,16.804,24.789,0.23656,0.20286,4.6821,0
1863,96.017,0.02458,0.025237,203.96,3.4651,0.2667,0.033962,-305.0,319.14,0.10127,0.94734,0.87434,3.2302,113.0,0.56809,-222.92,0.042027,4.0127,3202.6,-0.13605,0.54242,0.52831,0.010244,0.57297,-0.10453,0.091172,1.0556,0.01413,0.019459,0.11575,0.41675,0.019459,0.40882,0.65351,-0.031711,0.33621,0.72736,0.11397,0.40436,0.6891,1.1437,0.014485,0.38823,0.16088,0.034811,302.33,0
1864,4.0118,0.32919,0.2269,89.293,3.6353,0.013803,5.7661,2611.8,63.3,28.424,0.7216,0.17343,4.2256,86.379,0.0,239.83,2.2265,125.27,148.36,2.5126,3.5126,5.0962,0.27833,0.1545,0.60479,0.0,1.2267,0.34433,0.33703,0.34401,0.83392,0.33576,1.2267,0.8455,0.30094,0.1545,5.4723,2.4602,4.9144,4.9144,5.7661,2.9722,4.851,0.30987,0.28044,45.974,0
